"LEAD_REFERENCE_NUMBER","CAMPAIGN_CODE","CIF","MARKETING_MESSAGE_LINE1","MARKETING_MESSAGE_LINE2","MARKETING_MESSAGE_LINE3","MARKETING_MESSAGE_LINE4","MARKETING_MESSAGE_LINE5","MARKETING_MESSAGE_LINE6","BRANCH_CODE","PERSONALIZED_MESSAGE","PRODUCT_OFFER","PROVINCE_CODE","REGION","CAMPAIGN_TYPE","LEAD_STATUS_CODE","OWNER_EMPLOYEE_ID","REFER_NAME","RESPONSE_DATE_TIME","RESPONSE_CODE"
"LMTD004116175","","13768865","","","","","","","349","","TDT09MX","","60201","","1","011180130","","2018-04-25T17:41:45Z",""
"LMSV004048537","","8261031","","","","","","","140","","SVGXXXX","","60403","","1","000325233","","2018-03-08T17:36:11Z",""
"LMMM004037652","","492282","","","","","","","349","","MMAXSVG","","60201","","1","011180130","","2018-02-27T15:08:09Z",""
"LMSV004057776","","4127887","","","","","","","96","LM","SVGXXXX","","60201","","1","000090779","","2018-03-15T15:24:00Z",""
"LMSV004057778","","4219608","","","","","","","96","","SVGXXXX","","60201","","1","000090779","","2018-03-15T15:25:12Z",""
"LMSV004057781","","3603865","","","","","","","96","","SVGXXXX","","60201","","1","000090779","","2018-03-15T15:26:12Z",""
"LMKC004041596","","21396115","","","","","","","111","","KCCHOME","","60201","","1","000319350","","2018-03-02T15:02:17Z",""
"LMMM004041604","","4209183","","","","","","","111","","MMAXSVG","","60201","","1","000319350","","2018-03-02T15:08:13Z",""
"LMSM004045765","","12963102","","","","","","","299","","SMESXXX","","50101","","2","000105932","","2018-03-07T10:49:36Z",""
"LMCR004045823","","4240179","","","","","","","719","","CRLCR4C","","60201","","1","000405241","","2018-03-07T11:09:37Z",""
"LMSV004037129","","8956653","","","","","","","322","","SVGXXXX","","60201","","1","000133850","","2018-02-27T10:55:23Z",""
"LMPA004037137","","14810624","","","","","","","322","","PACCRPL","","60201","","1","000369074","","2018-02-27T10:58:28Z",""
"LMMG004038595","","3302487","","","","","","","55","ลูกค้าทำงานประจำที่พาราไดส์รีสอร์ทมีรายได้อยู่ที่ 13,000 บาท อายุงาน 5  ปี สนใจกู้เพื่อสร้างบ้านแต่รายได้ต่ำกว่าเกณฑ์ธนาคาร","MGLXXXX","","60201","","2","000102616","","2018-02-27T19:12:04Z",""
"LMSV004048144","","13790236","","","","","","","299","","SVGXXXX","","50101","","1","000312231","","2018-03-08T16:05:24Z",""
"LMSV004048295","","12718262","","","","","","","373","","SVGXXXX","","50101","","1","000221952","","2018-03-08T16:48:11Z",""
"LMSM004041240","","9778903","","","","","","","299","","SMSXXXX","","50101","","1","000346247","","2018-03-02T10:11:14Z",""
"LMSV004115567","","4549185","","","","","","","55","","SVGXXXX","","60201","","1","000178137","","2018-04-25T14:00:21Z",""
"LMSV004115571","","4538492","","","","","","","55","","SVGXXXX","","60201","","1","000178137","","2018-04-25T14:02:22Z",""
"LMSV004048719","","4265133","","","","","","","149","","SVGXXXX","","60201","","1","011154648","","2018-03-08T18:09:21Z",""
"LMSV004045442","","393640","","","","","","","407","","SVGXXXX","","60201","","1","000262881","","2018-03-06T19:04:30Z",""
"LMSM004041412","","3433435","","","","","","","318","","SMSXXXX","","60403","","1","011170677","","2018-03-02T12:05:31Z",""
"LMSM004041438","","3433708","","","","","","","318","","SMSXXXX","","60403","","1","011170677","","2018-03-02T12:13:45Z",""
"LMPL004040855","","20281618","","","","","","","85","","PLNXXXX","","50101","","2","000287870","","2018-02-28T19:52:40Z",""
"LMPA004114067","","8694049","","","","","","","592","","PACXXXX","","60201","","1","000194449","","2018-04-24T15:48:58Z",""
"LMPA004114172","","13716036","","","","","","","50","","PACXXXX","","60201","","1","000184879","","2018-04-24T16:29:42Z",""
"LMSV004047526","","794754","","","","","","","55","","SVGXXXX","","60201","","1","000178137","","2018-03-08T10:59:00Z",""
"LMPA004046883","","7896851","","","","","","","322","","PACXXXX","","60201","","1","000172551","","2018-03-07T18:10:10Z",""
"LMTD004002733","","4128180","","","","","","","96","","TDT09MX","","60201","","1","000158444","","2018-02-01T14:52:58Z",""
"LMSV004045444","","1054836","","","","","","","407","","SVGXXXX","","60201","","1","000262881","","2018-03-06T19:05:08Z",""
"LMMM004036241","","4275309","","","","","","","719","","MMAXSVG","","60201","","1","000405241","","2018-02-26T17:08:31Z",""
"LMSV004047348","","16480017","","","","","","","299","","SVGXXXX","","50101","","1","000312231","","2018-03-08T10:00:37Z",""
"LMMM004064361","","14127133","","","","","","","652","","MMAXSVG","","60403","","1","011052537","","2018-03-19T18:20:07Z",""
"LMMM004056722","","5247563","","","","","","","358","","MMAXSVG","","60403","","1","011126653","","2018-03-15T09:25:28Z",""
"LMSM004041449","","10026348","","","","","","","318","","SMSXXXX","","60403","","1","011170677","","2018-03-02T12:19:12Z",""
"LMKM004115361","","15466106","","","","","","","792","","KMAXXXX","","60201","","1","011149556","","2018-04-25T11:57:33Z",""
"LMSV004115565","","9345522","","","","","","","55","","SVGXXXX","","60201","","1","000178137","","2018-04-25T13:59:40Z",""
"LMSV004054539","","8302755","","","","","","","711","","SVGXXXX","","50101","","1","000234906","","2018-03-13T19:25:43Z",""
"LMKM004040863","","16407230","","","","","","","688","","KMAXXXX","","50101","","1","000273011","","2018-02-28T19:56:01Z",""
"LMSV004036891","","16095322","","","","","","","264","","SVGXXXX","","50101","","1","000295998","","2018-02-27T08:57:30Z",""
"LMSV004037724","","3839798","","","","","","","96","LM","SVGXXXX","","60201","","1","000090779","","2018-02-27T15:31:12Z",""
"LMSM004065580","","11187754","","","","","","","299","","SMSXXXX","","50101","","1","000346247","","2018-03-20T13:41:53Z",""
"LMEL004065651","","3429715","","","","","","","318","","ELTXXXX","","60403","","1","011062551","","2018-03-20T14:02:44Z",""
"LMEL004065660","","5259640","","","","","","","318","","ELTXXXX","","60403","","1","011062551","","2018-03-20T14:04:59Z",""
"LMSM004065670","","8599874","","","","","","","299","","SMSXXXX","","50101","","1","000346247","","2018-03-20T14:07:10Z",""
"LMVD004047929","","10572847","","","","","","","111","","VDBXXXX","","60201","","1","000319350","","2018-03-08T14:35:43Z",""
"LMKM004047935","","1029730","","","","","","","111","","KMAXXXX","","60201","","1","000319350","","2018-03-08T14:38:42Z",""
"LMKM004047949","","4182972","","","","","","","111","","KMAXXXX","","60201","","1","000319350","","2018-03-08T14:49:44Z",""
"LMSV004002803","","5808732","","","","","","","333","","SVGXXXX","","50101","","1","011055555","","2018-02-01T15:50:55Z",""
"LMVD004062832","","15589727","","","","","","","111","","VDBXXXX","","60201","","1","000319350","","2018-03-19T10:48:55Z",""
"LMSV004062903","","4633785","","","","","","","392","LM","SVGXXXX","","60403","","1","011039310","","2018-03-19T11:15:59Z",""
"LMSV004038131","","8033668","","","","","","","299","","SVGXXXX","","50101","","1","000312231","","2018-02-27T17:29:46Z",""
"LMSM004038278","","1019319","","","","","","","299","","SMSXXXX","","50101","","1","000346247","","2018-02-27T17:46:46Z",""
"LMSM004038283","","1103798","","","","","","","299","","SMSXXXX","","50101","","1","000346247","","2018-02-27T17:47:39Z",""
"LMKM004055455","","3207940","","","","","","","711","","KMAXXXX","","50101","","1","011113545","","2018-03-14T14:46:09Z",""
"LMKM004055495","","6558976","","","","","","","711","","KMAXXXX","","50101","","1","011113545","","2018-03-14T14:59:40Z",""
"LMKM004055506","","6680598","","","","","","","711","","KMAXXXX","","50101","","1","011113545","","2018-03-14T15:05:23Z",""
"LMKM004055517","","6687676","","","","","","","711","","KMAXXXX","","50101","","1","011113545","","2018-03-14T15:07:09Z",""
"LMKM004055519","","6738064","","","","","","","711","","KMAXXXX","","50101","","1","011113545","","2018-03-14T15:08:20Z",""
"LMKM004055532","","6991092","","","","","","","711","","KMAXXXX","","50101","","1","011113545","","2018-03-14T15:10:11Z",""
"LMSV004066478","","3941748","","","","","","","333","","SVGXXXX","","50101","","1","011055555","","2018-03-20T17:42:17Z",""
"LMSV004114654","","3859604","","","","","","","185","","SVGXXXX","","50101","","1","000365817","","2018-04-24T18:08:56Z",""
"LMKM004114991","","4480069","","","","","","","719","","KMAXXXX","","60201","","1","000405241","","2018-04-24T20:31:33Z",""
"LMMM004051811","","732892","","","","","","","264","","MMAXSVG","","50101","","1","000295998","","2018-03-12T12:34:43Z",""
"LMMM004051909","","14911658","","","","","","","378","","MMAXSVG","","50101","","1","011012143","","2018-03-12T13:55:45Z",""
"LMKC004055432","","7846503","","","","","","","719","","KCCVSPT","","60201","","1","000234419","","2018-03-14T14:37:36Z",""
"LMKM004055497","","6629299","","","","","","","711","","KMAXXXX","","50101","","1","011113545","","2018-03-14T15:01:20Z",""
"LMCM004049418","","695919","","","","","","","373","","CMLXXXX","","50101","","2","000042010","","2018-04-24T10:49:02Z",""
"LMSV004054333","","4223623","","","","","","","233","","SVGXXXX","","60201","","1","000184275","","2018-03-13T18:03:58Z",""
"LMKM004041072","","15402816","","","","","","","711","","KMAXXXX","","50101","","1","011113545","","2018-03-01T18:10:37Z",""
"LMKM004052366","","17717272","","","","","","","149","","KMAXXXX","","60201","","1","011217601","","2018-03-12T16:40:03Z",""
"LMSV004063773","","3744651","","","","","","","264","","SVGXXXX","","50101","","1","000295998","","2018-03-19T16:42:12Z",""
"LMSV004114668","","5252162","","","","","","","530","Lm lead","SVGXXXX","","60403","","1","000236687","","2018-04-24T18:12:32Z",""
"LMMM004048319","","8037865","","","","","","","378","","MMAXSVG","","50101","","1","011012143","","2018-03-08T16:54:54Z",""
"LMCM004056546","","741142","","","","","","","652","","CMLLOAN","","60403","","1","000339432","","2018-03-14T19:24:23Z",""
"LMSV004056778","","5470841","","","","","","","407","","SVGXXXX","","60201","","1","000403097","","2018-03-15T09:52:27Z",""
"LMSV004056787","","5593005","","","","","","","407","","SVGXXXX","","60201","","1","000403097","","2018-03-15T10:03:41Z",""
"LMMM004037795","","9526584","","","","","","","378","","MMAXSVG","","50101","","1","011012143","","2018-02-27T15:57:53Z",""
"LMSV004035984","","14150035","","","","","","","380","","SVGXXXX","","60201","","1","000208785","","2018-02-26T15:41:16Z",""
"LMKM004036297","","21165283","","","","","","","322","","KMAXXXX","","60201","","1","000400580","","2018-02-26T17:20:06Z",""
"LMTD004057670","","4629914","","","","","","","373","","TDT09MX","","50101","","1","011133352","","2018-03-15T14:48:13Z",""
"LMSV004048801","","5615098","","","","","","","711","","SVGXXXX","","50101","","1","000234906","","2018-03-08T18:38:59Z",""
"LMMM004002424","","148883","","","","","","","322","","MMAXSVG","","60201","","1","000172551","","2018-02-01T10:20:40Z",""
"LMKM004064381","","8646091","","","","","","","149","","KMAXXXX","","60201","","1","011154648","","2018-03-19T18:24:55Z",""
"LMSV004038366","","16132365","","","","","","","333","","SVGXXXX","","50101","","1","011055555","","2018-02-27T18:06:14Z",""
"LMSV004041757","","4261859","","","","","","","50","","SVGXXXX","","60201","","1","000126383","","2018-03-02T16:39:52Z",""
"LMTD004058071","","2369","","","","","","","349","","TDTXXXX","","60201","","1","011180130","","2018-03-15T16:44:46Z",""
"LMMM004058087","","1098064","","","","","","","349","","MMAXSVG","","60201","","1","011180130","","2018-03-15T16:48:49Z",""
"LMSV004058966","","14722213","","","","","","","652","","SVGXXXX","","60403","","1","000329722","","2018-03-15T20:48:51Z",""
"LMKC004058970","","5217242","","","","","","","652","","KCCXXXX","","60403","","1","000329722","","2018-03-15T20:52:48Z",""
"LMSV004042119","","4272838","","","","","","","55","","SVGXXXX","","60201","","1","000178137","","2018-03-02T18:28:14Z",""
"LMVD004042174","","20627246","","","","","","","55","","VDBXXXX","","60201","","1","000230383","","2018-03-02T18:47:04Z",""
"LMSV004060636","","3574391","","","","","","","264","","SVGXXXX","","50101","","1","011014222","","2018-03-16T17:19:00Z",""
"LMPA004058548","","5279936","","","","","","","55","","PACXXXX","","60201","","1","000370981","","2018-03-15T17:54:51Z",""
"LMSV004060801","","4268644","","","","","","","233","","SVGXXXX","","60201","","1","000184275","","2018-03-16T17:38:20Z",""
"LMAZ004051616","","5339893","","","","","","","392","LM","AZAY115","","60403","","1","011039310","","2018-03-12T10:42:28Z",""
"LMSV004051623","","6264631","","","","","","","392","LM","SVGXXXX","","60403","","1","011039310","","2018-03-12T10:43:45Z",""
"LMMT004041615","","13273895","","","","","","","373","","MTFXXXX","","50101","","1","011133352","","2018-03-02T15:19:50Z",""
"LMSV004002431","","817906","","","","","","","220","","SVGXXXX","","60403","","1","000378190","","2018-02-01T10:29:59Z",""
"LMPA004058461","","1135443","","","","","","","55","","PACXXXX","","60201","","1","000370981","","2018-03-15T17:43:31Z",""
"LMSV004039593","","4126457","","","","","","","96","LM","SVGXXXX","","60201","","1","000090779","","2018-02-28T16:19:40Z",""
"LMSM004051703","","19414280","","","","","","","592","","SMSXXXX","","60201","","1","000194449","","2018-03-12T11:15:29Z",""
"LMSV004051810","","721528","","","","","","","264","","SVGXXXX","","50101","","1","000295998","","2018-03-12T12:33:56Z",""
"LMTH004037066","","11205831","","","","","","","140","","THASMSL","","60403","","3","000395566","","2018-02-27T10:19:40Z",""
"LMSV004058721","","4179205","","","","","","","96","LM","SVGXXXX","","60201","","1","000090779","","2018-03-15T18:26:47Z",""
"LMKC004058967","","15326180","","","","","","","652","","KCCXXXX","","60403","","1","000329722","","2018-03-15T20:49:55Z",""
"LMSV004058974","","15671514","","","","","","","652","","SVGXXXX","","60403","","1","000329722","","2018-03-15T21:00:16Z",""
"LMSV004061898","","874306","","","","","","","530","","SVGXXXX","","60403","","1","000319251","","2018-03-17T17:47:21Z",""
"LMSV004063366","","10650464","","","","","","","299","","SVGXXXX","","50101","","1","000312231","","2018-03-19T15:01:56Z",""
"LMSV004041541","","8761909","","","","","","","592","","SVGXXXX","","60201","","1","000281436","","2018-03-02T13:37:35Z",""
"LMSV004119627","","6698426","","","","","","","264","","SVGXXXX","","50101","","1","011014222","","2018-04-27T17:43:15Z",""
"LMSV004053336","","14926093","","","","","","","648","","SVGXXXX","","50101","","1","000179887","","2018-03-13T12:52:49Z",""
"LMSV004042010","","3783959","","","","","","","264","","SVGXXXX","","50101","","1","000295998","","2018-03-02T17:54:43Z",""
"LMSV004042028","","4208916","","","","","","","407","","SVGXXXX","","60201","","1","000262881","","2018-03-02T17:58:14Z",""
"LMSV004003022","","5215533","","","","","","","140","","SVGXXXX","","60403","","1","000325233","","2018-02-01T18:03:51Z",""
"LMSV004062232","","16565808","","","","","","","792","","SVGXXXX","","60201","","1","011148996","","2018-03-18T13:58:41Z",""
"LMPA004047267","","13685852","","","","","","","322","","PACCRPL","","60201","","1","000388231","","2018-03-08T09:22:32Z",""
"LMMM004002982","","12423000","","","","","","","140","","MMAXSVG","","60403","","1","000325233","","2018-02-01T17:50:14Z",""
"LMSV004003055","","15970135","","","","","","","140","","SVGXXXX","","60403","","1","000325233","","2018-02-01T18:17:29Z",""
"LMMM004051359","","13582652","","","","","","","688","","MMAXSVG","","50101","","1","011048733","","2018-03-11T19:33:48Z",""
"LMSV004039868","","1115813","","","","","","","264","","SVGXXXX","","50101","","1","011014222","","2018-02-28T17:04:17Z",""
"LMVD004036905","","4272132","","","","","","","55","","VDBXXXX","","60201","","1","000150896","","2018-02-27T09:07:05Z",""
"LMSV004002714","","869977","","","","","","","333","","SVGXXXX","","50101","","1","011055555","","2018-02-01T14:43:21Z",""
"LMSM004053572","","17462226","","","","","","","50","","SMESXXX","","60201","","1","000184879","","2018-03-13T14:27:45Z",""
"LMSM004057656","","20069206","","","","","","","96","","SMSXXXX","","60201","","1","000108746","","2018-03-15T14:45:26Z",""
"LMIN004047674","","18520136","","","","","","","719","","INAXXXX","","60201","","1","000145383","","2018-03-08T11:59:50Z",""
"LMSV004037428","","3086639","","","","","","","111","","SVGXXXX","","60201","","1","000319350","","2018-02-27T13:15:54Z",""
"LMPL004003024","","3281376","","","","","","","407","","PLNXXXX","","60201","","10","000262881","","2018-02-01T18:04:56Z",""
"LMEN004037575","","5230424","","","","","","","288","","ENDXXXX","","60403","","1","000137406","","2018-02-27T14:32:35Z",""
